File,api_summary,Gavin #1,Andrew #1,Gavin #2,Andrew #2
cloned/Mayan-EDMS/mayan/apps/mailer/tests/test_document_file_views.py,"This file contains a set of tests for a mailing system in a Django application. It defines several endpoints for sending emails related to document files. The endpoints are used to test the functionality of the mailing system, including sending emails with links to document files, sending emails with document file attachments, and handling cases where the document or mailer is trashed.",,No,,Yes
cloned/Mayan-EDMS/mayan/apps/sources/tests/test_email_sources.py,"This file contains several test cases for the EmailSourceBackend class, which is used to process email messages and store them as documents. It also includes test cases for the IMAPSourceBackend and POP3Source classes, which are used to process email messages from IMAP and POP3 servers respectively. The test cases cover various scenarios such as decoding base64 encoded filenames, handling inline images, and storing email metadata as document metadata. The test cases also cover the upload of email messages from IMAP and POP3 servers.",,No,,Yes
cloned/Mayan-EDMS/mayan/apps/dependencies/urls.py,"This file defines several REST API endpoints for managing dependency groups and licenses. It includes endpoints for checking the version, listing dependency groups, getting details of a specific group entry, listing all entries in a group, and getting a list of all licenses.",,Yes,,No
cloned/universal-registrar/uni-registrar-client/src/main/java/uniregistrar/client/ClientUniRegistrar.java,"This file defines a REST API client for a uni-registrar service. It provides methods for creating, updating, deactivating, executing, creating resources, updating resources, deactivating resources, retrieving properties, methods, and traits. These methods are exposed as REST endpoints.",,Yes,,Yes
cloned/grin-pool/grin-js/api/code/src/routes/networkRoutes.ts,"This file defines several REST API endpoints for a Grin network. It provides endpoints for testing, fetching blocks, fetching block ranges, fetching network statistics, and fetching network statistics for a specific block range. These endpoints are used to interact with the Grin network, fetching data and performing actions.",,Yes,,Yes
cloned/waypoint/internal/runner/operation_pipeline_step.go,"This file defines a REST API endpoint for executing pipeline steps. It provides functionality to execute pipeline steps, queue and handle jobs, and execute pipeline step executions. The API endpoints are used to manage and control the execution of pipeline steps in a project.",,Yes,,No
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_get_runner_responses.go,This file defines a REST API endpoint for retrieving runner information. The endpoint is used to fetch details about a specific runner using its unique identifier. The API can be used to fetch runner details for a runner with a specific ID.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_list_projects_parameters.go,This file defines a REST API endpoint for listing projects. It supports pagination and uses HTTP methods like GET. The endpoint is used to retrieve a list of projects.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_list_workspaces_parameters.go,This file defines a REST API endpoint for listing workspaces. It allows users to retrieve a list of workspaces based on the provided parameters. The parameters include application and project names. The endpoint is accessible via HTTP GET method.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_upsert_application_responses.go,This file defines a REST API endpoint for upserting an application in a project. It allows users to create or update an application in a project. The endpoint is accessible via a POST request to the '/project/{project.project}/application' path.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_list_status_reports2_responses.go,"This file defines a REST API endpoint for listing status reports. It uses the GET method to retrieve status reports for a specific application and workspace. The endpoint is designed to provide status reports for a specific project, application, and workspace.",,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_list_triggers3_responses.go,This file defines a REST API endpoint for listing triggers in a Waypoint application. It uses the GET method to retrieve a list of triggers for a specific application in a project.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_ui_list_deployments2_parameters.go,This file defines a REST API endpoint for listing deployments. It allows users to retrieve a list of deployments for a specific application. The endpoint supports filtering and ordering of the results.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_list_jobs2_responses.go,This file defines a REST API endpoint for listing jobs in a workspace. It supports GET requests and returns a list of jobs in the specified workspace and state.,,Yes,,Yes
cloned/waypoint/pkg/client/gen/client/waypoint/waypoint_upsert_project_parameters.go,This file defines a REST API endpoint for upserting a project. It uses the HTTP POST method to create or update a project. The URL path is '/waypoint/upsert/project'.,,Yes,,Yes
cloned/waypoint/pkg/config/funcs/jsonnet.go,"This file defines two REST API endpoints. The first endpoint, JsonnetDir, converts a directory of Jsonnet files into JSON. The second endpoint, JsonnetFile, converts a single Jsonnet file to JSON. Both endpoints are implemented using the jsonnet library.",,Yes,,No
cloned/Basilisk/repository-service/src/main/java/org/dicegroup/basilisk/repositoryService/web/controllers/repo/DockerRepoController.java,"This file defines a REST API for managing Docker repositories. It provides endpoints for getting all Docker repositories, adding a new Docker repository, and deleting a Docker repository. The API uses HTTP methods such as GET, POST, and DELETE.",,Yes,,Yes
cloned/noc/ui/web/core/combotree/ComboTree.js,"This file defines a REST API endpoint for a ComboTree widget. The ComboTree widget is a combination of a ComboBox and a TreePanel. It allows users to select a value from a tree structure. The API endpoint is defined in the initComponent function, where it sets up a REST proxy for the ComboTree widget. The API endpoint is '/' + the class name of the widget, split by dots, followed by '/lookup/'. The API supports GET requests.",,Yes,,No
cloned/noc/sa/profiles/Ubiquiti/Controller/get_metrics.py,"This file defines a REST API endpoint for retrieving metrics from a Ubiquiti controller. The endpoint is used to fetch various metrics related to the wireless network such as signal strength, transmission retries, and roaming count. The endpoint is used to fetch data from the controller and return it in a JSON format.",,Yes,,Yes
cloned/noc/sa/profiles/Generic/get_metrics.py,"This file is a part of a larger system that uses the NOC Project. It defines a set of classes and methods for collecting metrics from devices using SNMP. It also includes a decorator for defining REST API endpoints, but it does not explicitly define any REST API endpoints in this file.",,No,,Yes
cloned/noc/services/grafanads/jsonds.py,"This API provides endpoints for querying, searching, and retrieving metrics data. It also includes endpoints for managing annotations, variables, and tags. The API is designed to work with Grafana, a popular open-source analytics and interactive visualization web application. The endpoints are designed to be used in conjunction with the SimpodJson Grafana plugin.",,Yes,,Yes
cloned/noc/services/grafanads/models/jsonds.py,"This file defines several REST API endpoints for a Grafana-like service. It includes endpoints for querying data, searching, retrieving annotations, and more. These endpoints are used to interact with the service's data and functionality.",,Yes,,No
cloned/noc/services/ui/paths/label.py,"This file defines a REST API for managing labels. Labels are used to categorize and organize objects in the system. The API provides endpoints for creating, reading, updating, and deleting labels. It also provides endpoints for filtering and searching labels.",,Yes,,Yes
cloned/noc/services/ui/paths/resourcegroup.py,"This file defines a REST API for managing resource groups. Resource groups are used to categorize and manage resources in the system. The API provides endpoints for creating, reading, updating, and deleting resource groups.",,Yes,,Yes
cloned/noc/services/ui/paths/avatar.py,"This file defines three REST API endpoints for managing user avatars. The endpoints allow users to get, create, and delete avatars. The avatars are stored in the database and can be accessed via HTTP requests.",,Yes,,Yes
cloned/noc/services/nbi/paths/getmappings.py,This API provides endpoints for querying mappings between NOC's local identifiers (ID) and the remote system's one. It allows remote systems to query mappings using GET and POST methods.,,Yes,,Yes
cloned/noc/services/web/apps/inv/inv/plugins/channel.py,"This file defines a REST API for managing and interacting with inventory channels. It provides endpoints for getting a list of adhoc channels, creating adhoc channels, and getting data about a specific object's channels. The API endpoints are designed to interact with the inventory system, allowing users to manage and interact with channels in a programmatic way.",,Yes,,Yes
cloned/noc/services/web/apps/fm/classificationrule/views.py,This application provides REST API endpoints for managing and testing EventClassificationRules. It includes endpoints for testing classification rules and creating rules from events.,,Yes,,Yes
cloned/openstates-scrapers/scrapers/oh/bills.py,"This file defines a REST API for a bill scraper. It includes endpoints for retrieving bills, sponsors, actions, votes, and other related information. The API can be used to access and manipulate data related to bills, sponsors, actions, and votes. The API can be used to retrieve data for a specific bill, or to retrieve all bills for a specific session.",,Yes,,Yes
cloned/lagoon/services/backup-handler/internal/handler/main.go,"This file defines a REST API endpoint for handling webhooks related to backups. It uses RabbitMQ for message queueing and Lagoon API for managing backups. The API endpoint is '/webhook' and it accepts POST requests. The API summary is that it handles webhooks related to backups, including snapshot and restore events. It uses RabbitMQ for message queueing and Lagoon API for managing backups.",,Yes,,Yes
cloned/treetracker-admin/src/controllers/trees.controller.ts,"This file defines a REST API for managing tree data. It includes endpoints for counting, finding, finding by ID, finding trees near a location, and updating a tree by ID. It also includes a transactional update process for trees, with the ability to publish messages to a RabbitMQ queue.",,Yes,,Yes
cloned/rucio/tools/generate_doc.py,"This script generates documentation for Rucio, a data management system. It generates documentation for the Rucio client API and the Rucio REST API.",,No,,Yes
cloned/rucio/lib/rucio/gateway/account.py,"This file contains a set of functions that interact with the Rucio account system. It includes functions for adding, deleting, updating, and listing accounts, as well as for checking if an account exists. It also includes functions for managing account attributes and for getting usage information.",,No,,Yes
cloned/rucio/lib/rucio/web/rest/flaskapi/v1/heartbeats.py,This file defines a REST API for managing heartbeats. Heartbeats are used to monitor the status of various components in the system. The API provides endpoints for listing all heartbeats and creating new ones.,,Yes,,Yes
cloned/freesound/forum/views.py,"This file defines several REST API endpoints for a forum application. It includes endpoints for viewing forums, threads, posts, and hot threads. It also includes endpoints for creating new threads, replying to threads, and subscribing to threads. The endpoints are secured with decorators to ensure that only authenticated users can access certain endpoints.",,Yes,,Yes
cloned/freesound/accounts/views.py,"This file defines several REST API endpoints for a Django application. The endpoints include user registration, login, password reset, email settings, sound management, user profile editing, and more. They are used to handle user interactions with the application.",,Yes,,Yes
cloned/freesound/ratings/views.py,"This file defines a REST API endpoint for rating a sound. It allows users to rate a sound by making a POST request to the '/users/{username}/sounds/{sound_id}/rate/{rating}' URL. The endpoint is protected by authentication, and only allows ratings from 1 to 5.",,Yes,,Yes
cloned/java-microservices-examples/jhipster-k8s/gateway/src/main/webapp/app/entities/blog/post/post.component.ts,"This Vue.js component interacts with a REST API service to manage blog posts. It provides functionalities to retrieve all posts, delete a post, and load more posts.",,No,,No
cloned/java-microservices-examples/jhipster-k8s/gateway/src/test/java/com/okta/developer/gateway/web/rest/errors/ExceptionTranslatorTestController.java,"This file defines a set of REST API endpoints for testing purposes. It includes endpoints for simulating various types of exceptions, such as concurrency failures, access denied exceptions, bad credentials exceptions, and more. These endpoints can be used for testing the error handling and response status of the system.",,Yes,,Yes
cloned/java-microservices-examples/jhipster-k8s/blog/src/main/java/com/okta/developer/blog/service/mapper/UserMapper.java,This class is a mapper class that is used to convert between different types of objects. It does not contain any explicit REST API endpoints.,,No,,Yes
cloned/java-microservices-examples/jhipster-k8s/store/src/main/java/com/okta/developer/store/service/mapper/UserMapper.java,This class is a mapper class that is used to convert between different types of objects. It does not contain any explicit REST API endpoints.,,No,,Yes
cloned/java-microservices-examples/jhipster/store/src/main/java/com/okta/developer/store/web/rest/UserResource.java,"This file defines a REST API for managing users. It includes endpoints for getting all users, getting all roles, and getting a specific user by login. The API is designed to handle user management, including fetching all users, fetching all roles, and fetching a specific user by login.",,Yes,,Yes
cloned/java-microservices-examples/spring-cloud-gateway/api-gateway/src/main/java/com/example/apigateway/ApiGatewayApplication.java,"This file defines three REST API endpoints. The first endpoint is a GET endpoint at '/fave-cars' that retrieves a list of favorite cars. The second endpoint is a GET endpoint at '/cars-fallback' that returns an empty list of cars. The third endpoint is a custom route defined in the 'customRouteLocator' method, which routes requests to the 'car-service' microservice.",,Yes,,Yes
cloned/SkaETL/rule-executor/src/main/java/io/skalogs/skaetl/rules/codegeneration/filters/RuleFilterVisitorImpl.java,This code is part of a rule-based filtering system. It uses ANTLR4 to parse and evaluate rules. It's not a typical REST API endpoint as it doesn't define any HTTP methods or URL paths.,,No,,Yes
cloned/true-connector-execution_core_container/src/main/java/it/eng/idsa/businesslogic/web/rest/resources/OfferedResourceController.java,"This file defines a REST API controller for managing offered resources. It provides endpoints for getting, adding, updating, and deleting resources. These endpoints are used to interact with the OfferedResourceService, which is presumably responsible for managing the offered resources.",,Yes,,Yes
cloned/ExecDashboard/exec-ui/src/app/modules/metrics/modules/metrics/security-violations/security-violations.routing.module.ts,This module provides two REST API endpoints for security violations. The first endpoint allows users to view security violations for a specific portfolio and product. The second endpoint allows users to view security violations for a specific product within a portfolio.,,Yes,,Yes
cloned/ExecDashboard/exec-ui/src/app/modules/metrics/modules/metrics/production-releases/services/production-releases.service.ts,"This file defines a REST API service for managing and retrieving production releases. It provides endpoints for fetching portfolio summaries, portfolio details, portfolio products, product summaries, product details, and product components.",,Yes,,Yes
cloned/usaspending-api/usaspending_api/reporting/tests/integration/test_agency_code_discrepancies.py,This file contains a set of tests for a REST API endpoint that provides information about discrepancies in a fiscal year and period for a specific agency. The API endpoint is designed to handle GET requests and accepts parameters such as fiscal_year and fiscal_period. It also supports pagination and sorting of results.,,No,,Yes
cloned/usaspending-api/usaspending_api/accounts/tests/integration/test_budget_authority.py,"This file contains tests for a REST API endpoint that provides budget authority data. The API allows users to retrieve data based on agency identifiers, with optional filtering and sorting parameters. The API also supports sorting by year and total amount.",,Yes,,Yes
cloned/usaspending-api/usaspending_api/awards/v2/views/subawards.py,This file defines a REST API endpoint for retrieving subawards related to a specific parent award or for all parent awards. It uses HTTP POST method to send a request to the backend to retrieve subawards.,,Yes,,Yes
cloned/usaspending-api/usaspending_api/idvs/tests/integration/test_awards_idvs_funding_rollup_v2.py,This file defines a REST API endpoint for funding rollup. It provides endpoints to aggregate data based on the award ID. The endpoints support GET and POST methods. The paths include '/api/v2/idvs/funding_rollup/'.,,Yes,,No
cloned/usaspending-api/usaspending_api/idvs/tests/integration/test_awards_idvs_accounts_v2.py,"This file defines several REST API endpoints for interacting with the IDVs (Independent Development and Valuation) system. These endpoints allow for the retrieval of data related to specific awards, including sorting by various columns. The endpoints also handle cases where the provided ID is nonexistent or bogus, returning appropriate HTTP status codes.",,Yes,,Yes
cloned/usaspending-api/usaspending_api/idvs/v2/views/awards.py,"This file defines three REST API endpoints for retrieving awards related to an IDV. The endpoints are used to fetch child IDVs, child awards, and grandchild awards related to an IDV. The endpoints support sorting and pagination.",,Yes,,Yes
cloned/usaspending-api/usaspending_api/references/tests/integration/test_glossary_autocomplete.py,This file defines a REST API endpoint for glossary autocomplete. It provides endpoints for searching the glossary for terms that start with a given string. The API also includes a bad request endpoint for handling invalid requests.,,Yes,,No
cloned/usaspending-api/usaspending_api/references/v2/views/filter_tree/psc.py,"This file defines a REST API endpoint for fetching a list of PSC search tree nodes. The endpoint can be used to retrieve a populated tree of nodes, with children if the depth is greater than 0. The endpoint accepts GET requests and accepts parameters for depth and filter.",,Yes,,Yes
cloned/crates.io/packages/crates-io-msw/handlers/invites/redeem-by-crate-id.test.js,"This file contains a set of tests for a REST API endpoint that manages crate owner invitations. It defines several endpoints for accepting, declining, and handling invalid invitations.",,Yes,,Yes
cloned/tc-project-service/src/routes/projectMemberInvites/update.js,This file defines a REST API endpoint for updating a project member invite. It handles requests to update the status of a project member invite. The endpoint uses HTTP methods such as GET and POST. The URL path for this endpoint is '/users/<built-in function id>'.,,Yes,,Yes
cloned/tc-project-service/src/routes/projectMembers/get.js,This file defines a REST API endpoint for fetching project members. It uses the GET method to retrieve data from the server. The URL path includes the project ID and the member ID.,,Yes,,Yes
cloned/tc-project-service/src/routes/timelines/create.js,"This file defines a REST API endpoint for adding a timeline. It uses the POST method to create a new timeline. The timeline can be associated with a template, which will create milestones based on the template. The API also emits events to a Kafka bus when a timeline or milestone is added.",,Yes,,Yes
cloned/tc-project-service/src/routes/projectTemplates/upgrade.js,"This file defines a REST API endpoint for upgrading a project template. It allows users to add a new version of a form, price configuration, and plan configuration to a project template. The endpoint uses HTTP POST method and the path is '/:templateId'.",,Yes,,Yes
cloned/tc-project-service/src/routes/userReports/getEmbedReport.spec.js,"This file defines a set of REST API endpoints for generating embed URLs for different types of reports. The API endpoints are used to generate URLs for different types of reports, such as 'mock', 'summary-customer', 'summary-topcoder', and 'summary-copilot'. The API endpoints are protected by different user roles, such as 'member', 'admin', and 'copilot'. The API endpoints are used to generate embed URLs for different types of reports.",,Yes,,Yes
cloned/go-micro-services/internal/services/geo/proto/geo.pb.go,This file defines a gRPC service for finding nearby hotels. It uses the latitude and longitude of the current location to find hotels within a certain radius. The service is named 'Geo' and it has one endpoint named 'Nearby'. This endpoint takes a 'Request' message as input and returns a 'Result' message.,,Yes,,Yes
cloned/go-micro-services/internal/services/frontend/frontend.go,"This file defines a REST API endpoint for a frontend service. The endpoint is '/hotels' and it is used to search for hotels based on the provided inDate and outDate parameters. The endpoint also allows for a locale parameter to specify the language of the response. If no locale is provided, it defaults to 'en'. The response is a GeoJSON object that can be plotted on a Google map.",,Yes,,Yes
cloned/aether/aether-odk-module/aether/odk/api/collect/views.py,"This file defines several REST API endpoints for a Django-based application. These endpoints are used to interact with xForms, media files, and submissions. The endpoints are used by ODK Collect, an open-source toolkit for collecting data from mobile devices. The endpoints include fetching xForms, downloading xForms, fetching media files, fetching xForm manifests, and submitting form data. The endpoints are protected by authentication and require surveyor permissions.",,Yes,,Yes
cloned/cortex/pkg/querier/metadata_handler.go,This file defines a REST API endpoint for querying metadata about metrics held by Cortex for a given tenant. It provides a handler function that responds to HTTP requests with metadata about metrics. The handler function validates limits and retrieves metadata for a given metric.,,Yes,,Yes
cloned/cortex/vendor/github.com/Azure/azure-sdk-for-go/sdk/storage/azblob/pageblob/client.go,"This file contains a Go client for Azure Storage Page Blob service. It provides methods to create, upload, clear, resize, and manage page blobs. It also includes methods to get page ranges, start incremental copy, and handle blob properties and metadata.",,Yes,,Yes
cloned/cortex/vendor/github.com/opentracing-contrib/go-stdlib/nethttp/client.go,This file defines a Go package for tracing HTTP requests using OpenTracing. It includes a Transport struct that wraps a RoundTripper and a Tracer struct that handles the tracing of HTTP requests. It also includes functions for tracing requests and retrieving the Tracer from a request.,,Yes,,Yes
cloned/cortex/vendor/github.com/prometheus/alertmanager/api/v2/restapi/operations/receiver/get_receivers_urlbuilder.go,This file defines a REST API endpoint for retrieving receivers. It uses the HTTP GET method to retrieve a list of receivers. The endpoint is '/receivers'.,,Yes,,Yes
cloned/cortex/vendor/github.com/prometheus/alertmanager/api/v2/restapi/operations/alert/get_alerts_responses.go,"This file defines three REST API endpoints for the Alert Manager service. The first endpoint, '/alerts', is used to retrieve alerts. The second endpoint, '/alerts/bad_request', is used to handle bad requests. The third endpoint, '/alerts/internal_server_error', is used to handle internal server errors.",,Yes,,No
cloned/cortex/vendor/github.com/prometheus/prometheus/promql/engine.go,"This file defines a Prometheus expression engine, which is used to evaluate PromQL expressions. It provides a way to evaluate PromQL expressions over a range of time, and it also supports various functions and operators.",,Yes,,Yes
cloned/cortex/vendor/github.com/prometheus/client_golang/prometheus/internal/difflib.go,"The file provides a set of tools to compare sequences of strings and generate textual diffs. It includes a SequenceMatcher class that can compare two sequences of strings and generate a list of matching blocks. It also provides a way to extend the matching blocks by non-junk elements on each end. The file also includes a function to convert range to the 'ed' format and a function to split a string on '
' while preserving them.",,Yes,,Yes
cloned/cortex/vendor/github.com/minio/minio-go/v7/api-object-retention.go,"This file defines two REST API endpoints for managing object retention in a MinIO-compatible cloud storage service. The endpoints allow for the setting and retrieval of object retention policies. The endpoints are used to manage the retention of objects in a bucket, and can be used to set a retention mode and a retain until date.",,Yes,,Yes
cloned/cortex/vendor/github.com/minio/minio-go/v7/pkg/credentials/sts_ldap_identity.go,This file contains the implementation of a custom credential provider for AWS STS service. It uses LDAP identity to retrieve temporary credentials. The credentials can be used to access AWS services.,,No,,Yes
cloned/cortex/vendor/github.com/uber/jaeger-client-go/config/options.go,"This file is a configuration file for the Jaeger client in Go. It includes options for setting up the Jaeger client, such as setting the metrics factory, logger, reporter, sampler, and other options.",,No,,Yes
cloned/cortex/vendor/github.com/cristalhq/hedgedhttp/hedged.go,"This package provides a hedged HTTP client implementation. It allows for the execution of multiple HTTP requests concurrently, with a delay between each request. This is useful for improving the reliability and performance of HTTP requests, particularly in distributed systems where network latency can be high. The hedged HTTP client is designed to be used in conjunction with other HTTP clients, such as the standard library's http.Client.",,No,,Yes
cloned/cortex/vendor/cloud.google.com/go/storage/doc.go,"This file is a Go package for interacting with Google Cloud Storage. It provides functionality for creating and managing buckets, objects, and their attributes. It also includes support for managing access control lists (ACLs), conditions, and signed URLs. It also supports retrying failed requests and sending custom headers. It also includes experimental support for the gRPC API and the Storage Control API.",,Yes,,Yes
cloned/cortex/vendor/gopkg.in/telebot.v3/topic.go,"This file contains a set of methods that interact with a Telegram bot API. It allows the bot to create, edit, close, reopen, delete, unpin, and manage general topics in a forum supergroup chat. It also provides methods to get custom emoji stickers that can be used as a forum topic icon by any user.",,Yes,,Yes
cloned/cortex/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/internal/semconvutil/httpconv.go,"This file contains a set of utility functions for handling HTTP requests and responses in the context of OpenTelemetry. It provides functions for tracing HTTP requests and responses, including attributes for HTTP methods, URLs, client IPs, user agents, and more. It also includes functions for determining the status of HTTP requests and responses.",,Yes,,Yes
cloned/cortex/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace/internal/semconv/httpconv.go,"This file contains a set of functions and methods related to HTTP semantics and conventions. It defines endpoints for server and client requests, responses, and metrics. It also includes methods for creating measures and attributes for metrics. The endpoints are used to handle HTTP requests and responses, and to measure the performance of these operations.",,Yes,,Yes
cloned/cortex/vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/interceptor.go,"This code provides a gRPC middleware for tracing. It intercepts the RecvMsg and SendMsg method calls of the client and server streams. It also includes functions for handling headers, closing the stream, and ending the span.",,Yes,,Yes
cloned/cortex/vendor/go.opencensus.io/plugin/ochttp/stats.go,"This file defines various HTTP measures and views for client and server requests. It includes measures for request count, sent bytes, received bytes, and roundtrip latency. It also includes views for these measures, including distributions and counts. It also defines tags for HTTP methods, paths, and status codes.",,Yes,,Yes
cloned/cortex/vendor/golang.org/x/oauth2/oauth2.go,"This file defines a set of functions and types for implementing the OAuth2 protocol in Go. It includes functions for generating authorization URLs, exchanging authorization codes for tokens, and refreshing tokens. It also provides a client for making authenticated HTTP requests using these tokens.",,Yes,,Yes
cloned/cortex/vendor/gonum.org/v1/gonum/lapack/gonum/dpstf2.go,"This file defines a single REST API endpoint, which is used to compute the Cholesky factorization with complete pivoting of an n×n symmetric positive semidefinite matrix A. The endpoint is used to perform mathematical operations on matrices, specifically to compute the Cholesky factorization of a matrix. The endpoint can be used in relation to the overall system to perform matrix computations efficiently.",,Yes,,No
cloned/LakesideMutual/customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/UserInformationHolder.java,"This REST controller provides access to the current user's details. It is an example of the Information Holder Resource pattern, specifically a Master Data Holder. This controller allows clients to access the details of the currently logged-in user.",,Yes,,Yes
cloned/LakesideMutual/customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/InteractionLogInformationHolder.java,This REST controller provides access to a customer's interaction log. It allows clients to retrieve the interaction log for a given customer and acknowledge all of a customer's interactions up to a given interaction id.,,Yes,,Yes
cloned/examples/microservices-orders/src/main/java/io/confluent/examples/streams/microservices/PostOrdersAndPayments.java,"This file defines a REST API client that interacts with an OrdersService. It sends POST requests to create new orders, GET requests to retrieve existing orders, and sends Kafka messages to simulate payments. The API endpoints are defined in the Paths class, which is used to generate URLs for the requests. The main function in this file is a simulation of a customer ordering products and making payments.",,Yes,,Yes
cloned/Baragon/BaragonService/src/main/java/com/hubspot/baragon/service/resources/ElbResource.java,"This file defines a REST API for managing Elastic Load Balancers (ELBs). It provides endpoints for getting all ELBs, getting a specific ELB, getting instances associated with an ELB, and adding or removing instances from an ELB. The API is used for managing ELBs in a system.",,Yes,,Yes
cloned/servantes/fe/vendor/k8s.io/client-go/kubernetes/typed/rbac/v1beta1/clusterrolebinding.go,This file defines the REST API endpoints for managing Kubernetes ClusterRoleBindings. ClusterRoleBindings are used to grant permissions across the entire cluster. They can be used to grant permissions to a service account across all namespaces.,,Yes,,Yes
cloned/servantes/fe/vendor/k8s.io/client-go/kubernetes/typed/core/v1/endpoints.go,"This file defines the REST API endpoints for the Kubernetes Endpoints resource. These endpoints allow for the creation, retrieval, update, and deletion of Endpoints resources. They also allow for the listing and watching of Endpoints resources.",,Yes,,Yes
cloned/servantes/fe/vendor/k8s.io/client-go/kubernetes/typed/admissionregistration/v1alpha1/initializerconfiguration.go,"This file defines the REST API endpoints for the InitializerConfiguration resource. It allows for the creation, retrieval, update, and deletion of InitializerConfiguration objects. These endpoints are used to manage the lifecycle of InitializerConfiguration objects in the system.",,Yes,,Yes
cloned/servantes/fe/vendor/k8s.io/client-go/discovery/discovery_client.go,"This file defines a DiscoveryClient, which is a client for discovering server-supported API groups, versions, and resources. It provides methods for obtaining supported groups, versions, and resources from the server. It also provides methods for retrieving the server's version and the open API schema.",,Yes,,Yes
cloned/codalab-competitions/codalab/apps/api/routers.py,"This file defines a REST API for a competition platform. It includes endpoints for creating and managing competitions, submissions, phases, pages, and storage analytics. It also includes endpoints for admin tasks and documentation. The API supports GET, POST, and other HTTP methods.",,Yes,,Yes
cloned/codalab-competitions/codalab/apps/api/views/competition_views.py,"This file defines a REST API for managing competitions, phases, submissions, and participants. It includes endpoints for creating, updating, and deleting competitions, managing phases, submitting and reviewing submissions, and managing participation in competitions. It also includes endpoints for managing pages related to competitions.",,Yes,,Yes
cloned/Event-Driven-Microservices-Sample/services/user-management/tests/unit/user.routes.test.js,"This API provides endpoints for managing users. It allows users to be created, retrieved, updated, and deleted. The endpoints are accessible via HTTP methods such as GET, POST, PUT, and DELETE. The URL paths for these endpoints are '/api/users' and '/api/users/:id', where ':id' is a placeholder for a specific user ID.",,Yes,,Yes
cloned/mslearn-aspnet-core/modules/microservices-configuration-aspnet-core/src/Web/WebSPA/Client/src/modules/orders/orders.service.ts,"This file defines a service for managing orders in an e-commerce application. It provides endpoints for getting orders, cancelling orders, getting a specific order, and checking the validity of a coupon. It also includes a method for mapping order and identity information to create a new order.",,Yes,,Yes
cloned/vcell/vcell-core/src/main/java/cbit/vcell/util/AmplistorUtils.java,"The AmplistorUtils class provides utility methods for interacting with the Amplistor service, which is a RESTful service. These methods include uploading, downloading, and deleting files from the Amplistor service.",,Yes,,Yes
cloned/vcell/vcell-core/src/main/java/cbit/vcell/microscopy/CurveFitting.java,"This file contains a set of methods for fitting different types of models to fluorescence data. It defines endpoints for fitting bleach while monitoring, recovery under diffusion only, and recovery under bleach reaction rate only. These endpoints are used to fit models to fluorescence data and return the best fit parameters.",,Yes,,Yes
cloned/vcell/vcell-restclient/src/test/java/org/vcell/restclient/api/FieldDataResourceApiTest.java,"This file defines a set of REST API endpoints for managing and manipulating field data. It includes endpoints for creating, analyzing, copying, and deleting field data, as well as for retrieving field data shapes and identifiers. The endpoints support various file formats such as .tif and .zip.",,Yes,,No
cloned/vcell/python-restclient/vcell_client/api/admin_resource_api.py,This file defines a REST API endpoint for getting usage summary. The endpoint is accessible via a GET request to '/api/v1/admin/usage'. The response is a bytearray containing the usage summary in either PDF or JSON format.,,Yes,,Yes
cloned/qserv/src/www/qserv/js/QservMySQLConnections.js,"This file defines a REST API endpoint for retrieving MySQL connection status information. It provides information about the total count, SQL scan connection count, maximum SQL scan connections, SQL shared connection count, and maximum SQL shared connections at each worker. The API endpoint is '/replication/qserv/worker/status'.",,Yes,,No
cloned/qserv/src/www/qserv/js/ReplicationConfigWorkers.js,This file is part of a web application that uses the RequireJS module system to load and manage dependencies. It uses the Fwk.web_service_GET method to make a GET request to the '/replication/config' endpoint.,,Yes,,Yes
cloned/tasking-manager/tests/backend/integration/api/teams/test_actions.py,"This file defines several REST API endpoints for managing teams. These endpoints allow users to join, add, leave, and message team members. The endpoints are used to manage team membership and communication.",,Yes,,No
cloned/tasking-manager/tests/backend/integration/api/tasks/test_resources.py,"This file defines several REST API endpoints for a task management system. It includes endpoints for getting, deleting, and querying tasks, as well as for managing task history and annotations. It also includes endpoints for exporting tasks in various formats, such as GPX and XML. The endpoints are designed to support a variety of use cases, including retrieving tasks, deleting tasks, and exporting tasks in various formats.",,Yes,,Yes
cloned/tasking-manager/backend/services/partner_service.py,"This file contains a PartnerService class that provides methods to interact with the Partner model. It includes methods for creating, retrieving, updating, and deleting partners. It also includes methods to get all partners and to get a partner by id or permalink.",,Yes,,Yes
